name,longitude,latitude,transport_modes
"Mühlebach (Goms), Brücke",8.15451353788,46.40663277711,BUS
"Mühlebach (Goms), Dorf",8.15530210733,46.40849048509,BUS
"Mühlebach (Goms), Ernergalen",8.15802471331,46.40986053767,BUS
"Mühlebach (Goms), beim Kreuz",8.15583259385,46.40931665976,BUS
"Mühleberg, Buttenried",7.27682501098,46.96294867506,BUS
"Mühleberg, Dorf",7.26120481259,46.95439797713,BUS
"Mühleberg, Dällenbach",7.25762457177,46.94870738053,BUS
"Mühleberg, Fuchsenried",7.2787210537,46.96599172115,BUS
"Mühleberg, Leimere",7.29777293341,46.95635608358,BUS
"Mühleberg, Oberei",7.29149488602,46.96052189804,BUS
"Mühleberg, Post",7.25896500081,46.95243351417,BUS
"Mühleberg, Steinriesel",7.25964902088,46.95607764311,BUS
"Mühleberg, Säge",7.27242339112,46.95874158752,BUS
"Mühledorf BE, Dorf",7.53879255334,46.82871313794,BUS
"Mühledorf BE, Müliacher",7.53656857856,46.83098187587,BUS
"Mühledorf BE, Rüsch",7.53655900599,46.83294286961,BUS
"Mühledorf SO, Kirche",7.47504802982,47.13351415225,BUS
"Mühledorf SO, Sternen",7.47713240606,47.13606802378,BUS
"Mühlehorn, Bahnhof",9.17317670983,47.11772118377,BUS
"Mühlehorn, Beerenboden",9.17073626299,47.11298946296,BUS
"Mühlehorn, Dorf",9.1737653671,47.11699244198,BUS
"Mühlehorn, Hohrain",9.17808344021,47.1160274481,BUS
"Mühlehorn, Oberdorf",9.17368026673,47.11639992039,BUS
"Mühlehorn, Stutz",9.18299414727,47.11505329392,BUS
"Mühlethal, Linden",7.98440302169,47.30314831024,BUS
"Mühlethal, Milchhüsli",7.97940247226,47.30162475698,BUS
"Mühlethal, Weiher",7.97286255691,47.30136505208,BUS
"Mühlethurnen, Adler",7.50663980129,46.81570226788,BUS
"Mühlethurnen, Mühle",7.50803871833,46.81325469869,BUS
"Mühlethurnen, Pontel",7.50090156624,46.81650608031,BUS
"Mühlrüti, Dorf",8.98524471324,47.37122157314,BUS
"Mühlrüti, Hulftegg",8.96679891506,47.36247118363,BUS
"Mühlrüti, Mühle",8.99177664443,47.37134080793,BUS
"Mülchi, Spritzenhaus",7.47659355023,47.10025061218,BUS
"Mülenen, Bahnhof",7.69128427889,46.63820625846,BUS
"Mülenen, Chappelegand",7.69135566901,46.64511470231,BUS
"Mülenen, Suldbrücke",7.69300167485,46.63959676234,BUS
"Müllheim Dorf, Grüneck",8.99163102571,47.59852880473,BUS
"Müllheim Dorf, Himmelbrunnen",8.99601387489,47.60648486203,BUS
"Müllheim Dorf, Kirche",9.01028788284,47.60475411897,BUS
"Müllheim Dorf, Post",9.0013880679,47.60153710826,BUS
"Müllheim Dorf, Rosengasse",9.0049660804,47.60335087599,BUS
"Müllheim, Alterssiedlung",9.00014256738,47.60395563791,BUS
"Müllheim, Bahnhofstrasse",9.00418595718,47.59854889873,BUS
"Müllheim, Felsenau",8.99619079089,47.59982594888,BUS
"Müllheim, Ober Hungerbüel",8.9832966889,47.61237591205,BUS
"Müllheim-Wigoltingen, Bahnhof",9.01582412834,47.58830736005,BUS
"Mülligen, Löh",8.23337222588,47.4577606045,BUS
"Mülligen, Rösslimatte",8.23866617469,47.45792200885,BUS
"Mülligen, Stock",8.2431795599,47.45645160185,BUS
"Mümliswil, Bank",7.70213394187,47.34129298474,BUS
"Mümliswil, Kammfabrik",7.70573070725,47.33815468853,BUS
"Mümliswil, Lobisei",7.70925323846,47.33088800904,BUS
"Mümliswil, Schulhaus",7.69811775879,47.34262423287,BUS
"Münchenbuchsee, Bahnhof",7.45191603945,47.02133395302,BUS
"Münchenbuchsee, Buechlimatt",7.43998602266,47.02871055461,BUS
"Münchenbuchsee, Coop",7.44564177111,47.02019208419,BUS
"Münchenbuchsee, Dorf",7.44980506887,47.02213320924,BUS
"Münchenbuchsee, Hofwilstrasse",7.4562548965,47.01572948224,BUS
"Münchenbuchsee, Hüslimoos",7.43721066534,47.02018322458,BUS
"Münchenbuchsee, Kipfgasse",7.45277048615,47.01922001972,BUS
"Münchenbuchsee, Kirche",7.45000882034,47.02140610273,BUS
"Münchenbuchsee, Lindenweg",7.44082774708,47.01988640555,BUS
"Münchenbuchsee, Mätteli",7.43676998969,47.02261047599,BUS
"Münchenbuchsee, Sagi",7.44412972071,47.02668658057,BUS
"Münchenbuchsee, Schönegg",7.43920991329,47.022414022,BUS
"Münchenbuchsee, Waldegg",7.46059274798,47.00987297908,BUS
"Münchenstein, APH Hofmatt",7.61493750441,47.5184754487,BUS
"Münchenstein, Bahnhof",7.61790362244,47.51338038613,BUS
"Münchenstein, Florastrasse",7.61306843954,47.52058822448,BUS
"Münchenstein, Friedhof",7.62065205033,47.51351552356,BUS
"Münchenstein, Grabenacker",7.60521942948,47.52410732358,BUS
"Münchenstein, Gstad",7.61817089761,47.5099587007,BUS
"Münchenstein, Klinik Birshof",7.60533724534,47.52782160905,BUS
"Münchenstein, Limmeren",7.60565,47.53002,BUS
"Münchenstein, MFP",7.60311343464,47.52579216585,BUS
"Münchenstein, Pumpwerkstrasse",7.61498922906,47.51926323248,BUS
"Münchenstein, Schlossmatt",7.62916851026,47.51176606542,BUS
"Münchenstein, Sportplatz Au",7.61363027213,47.51376643362,BUS
"Münchenstein, Zelgweg",7.62453965402,47.51292927025,BUS
"Münchenwiler, Bahnhof",7.11442382591,46.9122492141,BUS
"Münchenwiler, Dorf",7.12502880534,46.91319578199,BUS
"Münchwilen AG, Dell",7.96706803664,47.53982467158,BUS
"Münchwilen AG, Dorfplatz",7.96162706528,47.53894993557,BUS
"Münchwilen TG, Bahnhof Nord",8.9986757293,47.47722978302,BUS
"Münchwilen TG, Bahnhof Süd",8.99876397887,47.47657046774,BUS
"Münchwilen TG, Brunnenstrasse",8.9902536571,47.48285653518,BUS
"Münchwilen TG, Eschlikonerstr.",8.98941256339,47.47576063153,BUS
"Münchwilen TG, Oberhofen",8.99454774811,47.47803957152,BUS
"Münchwilen TG, Pflegeheim",8.99158802171,47.4818621804,BUS
"Münchwilen TG, Sirnacherstr.",8.99871166192,47.47410890762,BUS
"Münchwilen TG, Zentrum",8.99875229829,47.47662459964,BUS
"Münsingen, Aarweg",7.54937060908,46.87431874705,BUS
"Münsingen, Aeschistrasse",7.56308011587,46.86941131753,BUS
"Münsingen, Allmendweg",7.55348820551,46.86753226369,BUS
"Münsingen, Au",7.5489931347,46.87575835568,BUS
"Münsingen, Badi",7.54703423987,46.86701678477,BUS
"Münsingen, Bahnhof",7.55971649977,46.87265320957,BUS
"Münsingen, Brückreuti",7.55128790792,46.86904564563,BUS
"Münsingen, Bächlen",7.5708639086,46.88794193901,BUS
"Münsingen, Bärenmatte",7.56205295117,46.87912734181,BUS
"Münsingen, Bärenstutz",7.56506076682,46.88069825605,BUS
"Münsingen, Chäsi",7.56200822864,46.87677062358,BUS
"Münsingen, Dorfmatt",7.55885253746,46.87344570026,BUS
"Münsingen, Dorfplatz",7.56288300509,46.87497062484,BUS
"Münsingen, Erlenau",7.55540610027,46.86892460849,BUS
"Münsingen, Erlenauweg",7.55946815989,46.86716633659,BUS
"Münsingen, Finkenweg",7.57220571275,46.87340400423,BUS
"Münsingen, Friedhof",7.55869907373,46.88114582925,BUS
"Münsingen, Höheacker",7.57120414293,46.87149815812,BUS
"Münsingen, Industrie/USM",7.56442425003,46.86646839297,BUS
"Münsingen, Juraweg",7.56700402772,46.88139773946,BUS
"Münsingen, Kapellenweg",7.56638079023,46.87858290695,BUS
"Münsingen, Krankenhausweg",7.56679168162,46.874822418,BUS
"Münsingen, Lindenweg",7.5573302177,46.8671235822,BUS
"Münsingen, Lorraine",7.55729843147,46.8825595394,BUS
"Münsingen, Neuhaus",7.5664714862,46.86142876503,BUS
"Münsingen, Ochsen",7.56280516593,46.87534851113,BUS
"Münsingen, PZM",7.55397322248,46.87973839478,BUS
"Münsingen, PZM Rondell",7.55686803361,46.87771152216,BUS
"Münsingen, PZM West",7.55208279691,46.87910160502,BUS
"Münsingen, Rosenweg",7.56619262048,46.87666711832,BUS
"Münsingen, Schlossmatt",7.55594123371,46.87377253097,BUS
"Münsingen, Schwand",7.55611186228,46.88592498979,BUS
"Münsingen, Schöneggweg",7.56810431028,46.87518975712,BUS
"Münsingen, Schützenhaus",7.5683691011,46.88168405932,BUS
"Münsingen, Sonnhalde",7.56757730482,46.87973297091,BUS
"Münsingen, Spital",7.56885652045,46.87160878044,BUS
"Münsingen, Stierenmatte",7.54941967881,46.87265457043,BUS
"Münsingen, Sägematt",7.55149515197,46.87409180482,BUS
"Münsingen, Traube",7.563354552,46.87467327059,BUS
"Münsingen, Trimsteinstrasse",7.56717940097,46.88343047839,BUS
"Münsingen, Walke",7.54683296633,46.87789228605,BUS
"Münsingen, Zelgweg",7.55741508103,46.86993902447,BUS
"Münsingen, Zwischengiesse",7.54948195397,46.87103535716,BUS
"Münster VS, Schulhaus",8.26735943556,46.4875696837,BUS
"Münsterlingen Spital, Bahnhof",9.23590386422,47.63192810345,BUS
"Münsterlingen, Nonnenpförtli",9.23342007328,47.63167868418,BUS
"Münsterlingen, Spitaleingang",9.23639304246,47.63104793194,BUS
"Müntschemier, Dorf",7.14353788661,46.99575985312,BUS
"Mürren, Schilthornbahn",7.89129920748,46.55820969039,BUS
"Müstair, Clostra Son Jon",10.44984010694,46.62944720417,BUS
"Müstair, Somvih",10.44561539084,46.6204576866,BUS
"Müstair, cunfin",10.45772161753,46.63462174315,BUS
"Müstair, posta",10.44595873942,46.62615600407,BUS
"Müstair, scoula",10.45008225013,46.62811694434,BUS
"Müswangen, Dorf",8.2886296577,47.23815440147,BUS
"Müswangen, Sonnmatt",8.28653547269,47.23852063841,BUS
Nante,8.61827084905,46.51829551083,BUS
"Naters, Ahorn",7.98090746846,46.3542340185,BUS
"Naters, Aletsch Campus",7.98688831145,46.32246791973,BUS
"Naters, Amerika",7.99185040528,46.32394611717,BUS
"Naters, Bammatte",7.99929279791,46.32667127744,BUS
"Naters, Bellavista",7.99244969009,46.33051915696,BUS
"Naters, Bine",7.98945403907,46.32323811948,BUS
"Naters, Birchegga",7.98182560781,46.32519104582,BUS
"Naters, Bitschji",7.98372377986,46.34097863516,BUS
"Naters, Fiischter-Fäld",8.00089454226,46.32585371677,BUS
"Naters, Judengasse",7.98580413956,46.32440726486,BUS
"Naters, Junkerbiel",8.00636402021,46.3273557511,BUS
"Naters, Kelchbach",7.99013126621,46.32471914138,BUS
"Naters, Marktplatz",7.9891148797,46.32565065399,BUS
"Naters, Massa-Wildi",8.01137087659,46.32929166256,BUS
"Naters, Massaegg",7.9999926239,46.33157055558,BUS
"Naters, Massegga",8.00958796364,46.32769039698,BUS
"Naters, Mehlbaum",7.98193425506,46.34907448639,BUS
"Naters, Moos",7.98495332248,46.33536830654,BUS
"Naters, Naterloch",7.99373384354,46.32655470191,BUS
"Naters, Panorama",7.99601890328,46.32905333207,BUS
"Naters, Rafji",7.98195920567,46.34767101531,BUS
"Naters, Rottubrigga",7.9864430006,46.32079684571,BUS
"Naters, Saaser Müra",8.00738305817,46.32670294065,BUS
"Naters, Schulhaus Bammatte",7.99901891309,46.32655568563,BUS
"Naters, Schwendibiel",7.99301553232,46.33252246602,BUS
"Naters, Sengg",7.98494948295,46.337572307,BUS
"Naters, Seniorenzentrum",7.99177050591,46.32589790826,BUS
"Naters, Sportplatz",8.0029879514,46.32612218521,BUS
"Naters, Tschill-Bammatte",7.99725751335,46.3270051764,BUS
"Naters, Tünnelstrasse",7.99540529008,46.32492725131,BUS
"Naters, Venezia",8.00344913796,46.32676758999,BUS
"Naters, Weingarten",8.00855698515,46.32844224185,BUS
"Naters, alte Post",7.9873678741,46.3249574483,BUS
"Nax, Creux-de-Nax",7.41387705361,46.22462097298,BUS
"Nax, Erbioz",7.41732703562,46.21869360818,BUS
"Nax, Espace Mont-Noble",7.43471756758,46.22873477886,BUS
"Nax, La Crettaz",7.42494499663,46.22661097526,BUS
"Nax, La Scie",7.44105584133,46.22834806275,BUS
"Nax, Via Ferrata",7.41952881374,46.22224728009,BUS
"Nax, Villettaz",7.42293828451,46.21916234485,BUS
"Nax, centre",7.42841826073,46.22828455264,BUS
"Nax, piscine",7.42761619404,46.22121393233,BUS
"Naz, laiterie",6.6961984184,46.65855586788,BUS
"Nebikon, Bahnhof",7.97701237258,47.19303277227,BUS
"Nebikon, Käserei",7.97517094107,47.18836400034,BUS
"Nebikon, Maschinenfabrik",7.98035904551,47.18340150036,BUS
"Necker, Grütli",9.13040082232,47.34800851706,BUS
"Neerach, Gemeindehaus",8.47174356545,47.51088961532,BUS
"Neerach, Post",8.47476951117,47.51288637733,BUS
"Neftenbach, Chlimberg",8.66432021091,47.53260517807,BUS
"Neftenbach, Herrgass",8.65925342951,47.52480613888,BUS
"Neftenbach, Tössallmend",8.65747012826,47.51942797502,BUS
"Neftenbach, Wolfgässli",8.66597986064,47.52740654742,BUS
"Neftenbach, Wolfzangen",8.66949575885,47.52267389443,BUS
"Neftenbach, alte Post",8.66860413365,47.52718082388,BUS
"Neggio, Bivio per Neggio",8.88549415005,45.9879310956,BUS
"Neggio, Paese",8.87967652547,45.98707906158,BUS
"Neirivue, gare",7.06116899073,46.52798233217,BUS
"Nennigkofen, Rössli",7.49413626637,47.18745737963,BUS
"Nenzlingen, Dorfplatz",7.56195653551,47.4476406239,BUS
"Nenzlingen, Unterdorf",7.55897065317,47.44645653,BUS
"Neschwil, Post",8.78794839714,47.43023025531,BUS
"Nesselnbach, Mitteldorf",8.29116352442,47.38874709986,BUS
"Nesselnbach, Unterdorf",8.29328377474,47.38963991004,BUS
"Nessental, Dorf",8.29714576402,46.72068937967,BUS
"Nessental, Marmorsäge",8.30534749588,46.72150899594,BUS
"Nessental, Schwendi",8.28796080684,46.71971456881,BUS
"Nessental, Triftbahn",8.31827273368,46.7207803818,BUS
"Nesslau, Dicken",9.2029124161,47.22276754679,BUS
"Nesslau, Germen",9.21508496496,47.21590463872,BUS
"Nesslau-Neu St.Johann, Bahnhof",9.19797433351,47.22681073954,BUS
"Netstal, Altersheim",9.05291188126,47.05816008616,BUS
"Netstal, Bahnhof",9.05927218152,47.06517801208,BUS
"Netstal, Gemeinde",9.05430747144,47.062530933,BUS
"Netstal, Kublihoschet",9.05854118565,47.05798181453,BUS
"Netstal, Post",9.05570818776,47.06444554081,BUS
"Netstal, Schwimmbad",9.05846063406,47.05575171859,BUS
"Netstal, Wiggis Park",9.05754173162,47.06717274592,BUS
"Netstal, Wydeli",9.05828299723,47.06076550032,BUS
"Neu St. Johann, Klosterkirche",9.19454196854,47.22967015834,BUS
"Neu St. Johann, Stocken",9.2001893448,47.23510798849,BUS
Neubrück VS,7.8774517066,46.2526604618,BUS
"Neuchâtel Serrières, parking",6.89550405351,46.97963733284,BUS
"Neuchâtel, Acacias",6.91982517755,47.00018163068,BUS
"Neuchâtel, Av. des Alpes",6.91715345491,46.99367494188,BUS
"Neuchâtel, Av. des Cadolles",6.92444715014,47.00083224175,BUS
"Neuchâtel, Bachelin",6.92008151774,46.99406603882,BUS
"Neuchâtel, Bas-de-la-Main",6.91765649844,46.98791127047,BUS
"Neuchâtel, Battieux",6.90267268473,46.98246284661,BUS
"Neuchâtel, Beauregard",6.90945926326,46.98867420994,BUS
"Neuchâtel, Boine",6.9265898887,46.99433448269,BUS
"Neuchâtel, CSEM/Bas-du-Mail",6.94834402058,46.99735712175,BUS
"Neuchâtel, Case à Chocs",6.9219730743,46.98911443711,BUS
"Neuchâtel, Caselle",6.9003223576,46.98646890566,BUS
"Neuchâtel, Ch. des Valangines",6.91488857561,46.99269311852,BUS
"Neuchâtel, Champ-Coco",6.92106586736,46.99151586824,BUS
"Neuchâtel, Chemin des Mulets",6.95773262657,47.00304610612,BUS
"Neuchâtel, Cheminée",6.91499852215,46.9868286983,BUS
"Neuchâtel, Châble",6.96461366133,47.01001024442,BUS
"Neuchâtel, Cimetière",6.90433689719,46.98692325745,BUS
"Neuchâtel, Collège des Parcs",6.92286187678,46.99341296738,BUS
"Neuchâtel, Croix-du-Marché",6.92892682944,46.9915961033,BUS
"Neuchâtel, Denis-de-Rougemont",6.91667218234,47.00126470353,BUS
"Neuchâtel, Draizes",6.90307804938,46.9892471038,BUS
"Neuchâtel, Esplanade du Mail",6.95070552772,47.00033038599,BUS
"Neuchâtel, Fahys",6.9455636917,47.0008713245,BUS
"Neuchâtel, Falaises",6.96063956748,47.00440758794,BUS
"Neuchâtel, Favarge",6.95865783887,47.00688201435,BUS
"Neuchâtel, Fontaine-André",6.94084926091,47.00023027608,BUS
"Neuchâtel, Gouttes d'or",6.96613875078,47.00708408776,BUS
"Neuchâtel, Grise-Pierre",6.91002429786,46.98470990553,BUS
"Neuchâtel, Hôpital Pourtalès",6.94288691137,46.99602030607,BUS
"Neuchâtel, Jardin-Anglais",6.93471575225,46.99252133052,BUS
"Neuchâtel, La Coudre",6.96158901084,47.00851344708,BUS
"Neuchâtel, Les Carrels",6.89868191905,46.98880895268,BUS
"Neuchâtel, Liserons",6.94129252649,46.99922474274,BUS
"Neuchâtel, Louis-Favre",6.92966507378,46.99414512191,BUS
"Neuchâtel, Lycée D.-Rougemont",6.93960060612,46.99454877888,BUS
"Neuchâtel, Maladière",6.94234100993,46.99534329265,BUS
"Neuchâtel, Marronniers",6.91933692015,46.99220966477,BUS
"Neuchâtel, Matile 16",6.93464443202,46.99869198836,BUS
"Neuchâtel, Matile 34",6.93700621943,46.99921506534,BUS
"Neuchâtel, Microcity",6.94457289575,46.99710704363,BUS
"Neuchâtel, Monruz",6.96316653873,47.00563249654,BUS
"Neuchâtel, Nid-du-Crô",6.95385698514,46.99691285897,BUS
"Neuchâtel, Numa-Droz",6.9311723179,46.99048163191,BUS
"Neuchâtel, Oriette",6.92585866721,46.9907458256,BUS
"Neuchâtel, Pierre-qui-Roule",6.92845425813,46.99732221061,BUS
"Neuchâtel, Pierre-à-Bot",6.91404158746,47.00001128422,BUS
"Neuchâtel, Piscines",6.9561497685,46.99780411748,BUS
"Neuchâtel, Place Pury",6.92902192022,46.99020750932,BUS
"Neuchâtel, Plan",6.92682323598,46.99710989949,BUS
"Neuchâtel, Pont des Parcs",6.90897071464,46.99021912454,BUS
"Neuchâtel, Port-Roulant",6.91357009792,46.98638136967,BUS
"Neuchâtel, Porte-des-Acacias",6.91786834819,46.99994782976,BUS
"Neuchâtel, Portes-Rouges",6.95100470562,47.00258575043,BUS
"Neuchâtel, Poste",6.93280439912,46.99166729057,BUS
"Neuchâtel, Poudrières",6.91304695945,46.98878073359,BUS
"Neuchâtel, Prébarreau",6.92523194202,46.99248690545,BUS
"Neuchâtel, Riveraine",6.94624865996,46.99645758817,BUS
"Neuchâtel, Rocher",6.93692262848,46.99831517097,BUS
"Neuchâtel, Rochettes",6.93272346202,46.99466248112,BUS
"Neuchâtel, Rosière",6.91697667377,46.99156928885,BUS
"Neuchâtel, Rue de la Côte",6.92412724475,46.99444412119,BUS
"Neuchâtel, Régional",6.92177937396,46.98978299246,BUS
"Neuchâtel, Saars 17",6.95270335145,46.99798742246,BUS
"Neuchâtel, Saars 55",6.95506099252,46.9989779259,BUS
"Neuchâtel, Serrières (bus)",6.89926518662,46.98147530315,BUS
"Neuchâtel, St-Honoré",6.93127390212,46.99085990301,BUS
"Neuchâtel, St-Nicolas MEN",6.91619251915,46.98973969834,BUS
"Neuchâtel, Stand",6.90503356726,47.00544797099,BUS
"Neuchâtel, Ste-Hélène",6.95557670359,47.0044402544,BUS
"Neuchâtel, Temple Valangines",6.91232551954,46.99129608496,BUS
"Neuchâtel, Terreaux Muséum",6.93011200151,46.99277080328,BUS
"Neuchâtel, Tivoli",6.90621055712,46.98356781626,BUS
"Neuchâtel, Trois-Chênes",6.91190569036,47.00091532821,BUS
"Neuchâtel, Université",6.93776670523,46.99383010788,BUS
"Neuchâtel, Vauseyon",6.90696825981,46.98932827482,BUS
"Neuchâtel, Verger-Rond",6.92413998658,46.99859100759,BUS
"Neuchâtel, gare nord",6.93387399794,46.99673655201,BUS
"Neuchâtel, gare sud",6.93545955244,46.99621788091,BUS
"Neuchâtel, quai M. Petitpierre",6.91170067809,46.98452791551,BUS
"Neuchâtel, quai P. Suchard",6.90702943861,46.98213783701,BUS
"Neuchâtel, rue des Beaux-Arts",6.93548723335,46.99187327926,BUS
"Neuchâtel, écluse",6.92715140451,46.99335650819,BUS
"Neuchâtel,Vallon de l'Ermitage",6.93209871296,46.9981590078,BUS
"Neuchâtel-Serrières, Battieux",6.90181920996,46.98344932921,BUS
"Neuchâtel-Serrières, Maillefer",6.90727198373,46.98502430302,BUS
"Neudorf, Dorf",8.20908311362,47.17688123658,BUS
"Neudorf, Gormund",8.22030350192,47.16114000245,BUS
"Neudorf, Paradisli",8.20865278041,47.18364848438,BUS
"Neudorf, Post",8.20916839378,47.18005596283,BUS
"Neuendorf, Hardeck",7.78922518076,47.30028083586,BUS
"Neuendorf, Industrie",7.78647435732,47.31238678816,BUS
"Neuendorf, Kirche",7.7944617509,47.30235156528,BUS
"Neuendorf, Migros",7.78711110339,47.308625162,BUS
"Neuendorf, Migrosstrasse",7.78805694747,47.30968366009,BUS
"Neuendorf, Schulhaus",7.79047608376,47.29948167766,BUS
"Neuendorf, Unterdorf",7.79921463228,47.30322729305,BUS
"Neuendorf, Weier",7.79382314589,47.29379971022,BUS
"Neuenegg, Bahnhof",7.29968343252,46.89372467945,BUS
"Neuenegg, Dorfzentrum",7.3022287254,46.89388068411,BUS
"Neuenegg, Flamingo",7.31826418363,46.89379986952,BUS
"Neuenegg, Louelemoos",7.29254946113,46.89492738569,BUS
"Neuenegg, Striten",7.3229088034,46.89408355517,BUS
"Neuenegg, Tennis",7.30898541548,46.89438333865,BUS
"Neuenhof, Bahnhof",8.33068848403,47.4504473734,BUS
"Neuenhof, Eich",8.32425248328,47.45191092064,BUS
"Neuenhof, Kirchfeld",8.33425395935,47.44341495772,BUS
"Neuenhof, Klosterrüti",8.31092631531,47.45438672238,BUS
"Neuenhof, Kreuzstein",8.32180259634,47.45371057772,BUS
"Neuenhof, Landhaus",8.32698863924,47.44979420003,BUS
"Neuenhof, Posthorn",8.33092561382,47.44655282217,BUS
"Neuenhof, Webermühle",8.30990703212,47.45854989668,BUS
"Neuenkirch, Feldmatt",8.19818144173,47.10588227485,BUS
"Neuenkirch, Kirche",8.20276778526,47.10044569289,BUS
"Neuenkirch, Klösterli",8.20159307489,47.10306214031,BUS
"Neuenkirch, Lippenrüti",8.19459126709,47.11101527105,BUS
"Neuenkirch, Post",8.20563541065,47.09831269172,BUS
"Neuenkirch, Weierhüsli",8.22139768979,47.09251237511,BUS
"Neuhaus SG, Hinterwis",8.95579139872,47.23623872144,BUS
"Neuhaus SG, Industrie",8.95239357213,47.23752491515,BUS
"Neuhaus SG, Lenzikon",8.93855154398,47.24085467758,BUS
"Neuhaus SG, Ochsen",8.94636224499,47.24285783829,BUS
"Neuhaus SG, Post",8.94306655858,47.2416954218,BUS
"Neuhaus SG, Schwärzi",8.95102251775,47.25021865498,BUS
"Neuhaus bei Hinteregg, Station",8.67377825384,47.31277640586,BUS
"Neuhausen, Bahnhof SBB",8.62468590211,47.68244444127,BUS
"Neuhausen, Bahnhofstr.",8.62073184264,47.68252071665,BUS
"Neuhausen, Burgunwiese",8.62214391299,47.68491681286,BUS
"Neuhausen, Durstgraben",8.60475766939,47.67867969279,BUS
"Neuhausen, Engestrasse",8.61148111893,47.6876062927,BUS
"Neuhausen, Fernblick",8.61717288207,47.68539007395,BUS
"Neuhausen, Gemeindehaus",8.61953637925,47.68147154638,BUS
"Neuhausen, Gemeindewiesen",8.60480785115,47.679749509,BUS
"Neuhausen, Herbstäcker",8.60194995273,47.6787887903,BUS
"Neuhausen, Hohfluh",8.61776286987,47.68975530669,BUS
"Neuhausen, Industrieplatz",8.61849604327,47.67961130102,BUS
"Neuhausen, Kreuzstrasse",8.61255384712,47.68371892717,BUS
"Neuhausen, Laufenlift",8.61611080013,47.67955455196,BUS
"Neuhausen, Mühleradhaus",8.61597357868,47.67877343819,BUS
"Neuhausen, Neue Welt",8.60989076386,47.68254956486,BUS
"Neuhausen, Rheinfallbecken",8.6140805377,47.67988991201,BUS
"Neuhausen, Rheinhof",8.61790603578,47.68242351342,BUS
"Neuhausen, Rheinstrasse",8.62208696121,47.67938589603,BUS
"Neuhausen, Rhenania",8.60797846341,47.68099482807,BUS
"Neuhausen, Rhytech",8.61550302292,47.68277167415,BUS
"Neuhausen, Scheidegg",8.62242816335,47.68750427258,BUS
"Neuhausen, Schlössli Wörth",8.61156109377,47.67858421993,BUS
"Neuhausen, Trubegüetli",8.61890584548,47.69442071929,BUS
"Neuhausen, Zentrum",8.61831953771,47.6806564328,BUS
"Neuhausen, Zuba",8.61742054133,47.68813981111,BUS
"Neuheim, Baarburgrank",8.56229920225,47.2038043049,BUS
"Neuheim, Dorf",8.5760065336,47.20409250605,BUS
"Neuheim, Falken",8.57388582398,47.19932776088,BUS
"Neuheim, Felderhus",8.57344782812,47.20045653334,BUS
"Neuheim, Hinterburg",8.57055261748,47.19774136774,BUS
"Neuheim, Sarbach",8.58105313652,47.20429441979,BUS
"Neuheim, Tal",8.58592212576,47.20667482777,BUS
"Neukirch (Egnach), Dorf",9.37054305146,47.52956309299,BUS
"Neukirch (Egnach), Haldenring",9.36537714747,47.5299640393,BUS
"Neukirch (Egnach), Ost",9.37686504614,47.52699239879,BUS
"Neukirch an der Thur, Dorf",9.17246803234,47.51119756645,BUS
"Neukirch-Egnach, Bahnhof",9.37650054663,47.53884690997,BUS
"Neumühle, Dorf",7.75197210506,46.96739673915,BUS
"Neunkirch, Bahnhof",8.49512428456,47.68936103945,BUS
"Neunkirch, Schulstrasse",8.50113009308,47.69126699268,BUS
"Neunkirch, Schweizerbund",8.50001579942,47.68950534194,BUS
Neuthal bei Bäretswil,8.86311734039,47.35751789131,BUS
"Neuwilen, Dorf",9.13465756135,47.62117319447,BUS
"Neuwilen, Käserei",9.13345250921,47.61843815557,BUS
"Neuägeri, Alte Post",8.56331832335,47.15184438288,BUS
"Neuägeri, Rössli",8.56541228447,47.14795572509,BUS
"Neuägeri, Schmittli",8.56106014422,47.15420532733,BUS
"Neyruz FR, village",7.06522617007,46.76815978592,BUS
"Neyruz-sur-Moudon, collège",6.7875736813,46.6967901998,BUS
"Neyruz-sur-Moudon,Les Rutannes",6.77933690148,46.69249675207,BUS
"Nidau Beunden, Bahnhof",7.23956977301,47.11970028018,BUS
"Nidau, Bahnhof",7.24176922411,47.1235898734,BUS
"Nidau, Burgerallee",7.24160708921,47.12110701337,BUS
"Nidau, Grasgarten",7.24187111069,47.12098153964,BUS
"Nidau, Guglerstr./Rue Gugler",7.2509989013,47.12598904107,BUS
"Nidau, Herrenmoosweg",7.23642834664,47.12106199091,BUS
"Nidau, Kirche/Eglise",7.24068264236,47.1251890868,BUS
"Nidau, Milanweg/Chemin Milan",7.24719939919,47.12708011598,BUS
"Nidau, Ruferheim",7.24482879343,47.11937649769,BUS
"Nidau, Schloss/Château",7.24033306012,47.12705042171,BUS
"Nidau, Schlossstrasse",7.23741904726,47.1274141295,BUS
"Nidau, Strandweg",7.23694316293,47.12431005592,BUS
"Nidfurn, Abzw. Bahnhof",9.05720723336,46.98720350798,BUS
"Nidfurn-Haslen, Bahnhof",9.05961743818,46.98596803942,BUS
"Nieder- und Oberurnen, Bahnhof",9.06207224908,47.12241234823,BUS
"Niederaach, Dorf",9.28174844328,47.55872773786,BUS
"Niederbipp, Bahnhof",7.69441683458,47.27017648101,BUS
"Niederbipp, Braui-Kreisel",7.69051761384,47.27139571107,BUS
"Niederbuchsiten, Linde",7.77290187557,47.29703719748,BUS
